숙소_id,숙소_url,etc
3867776,https://www.airbnb.com/rooms/3867776,최대 인원 3명 · 원룸 · 침대 2개 · 욕실 1개
3968361,https://www.airbnb.com/rooms/3968361,최대 인원 2명 · 원룸 · 침대 2개 · 욕실 1개
3880154,https://www.airbnb.com/rooms/3880154,침대 1개 · 공용 욕실
4101814,https://www.airbnb.com/rooms/4101814,침대 1개 · 공용 욕실
3982190,https://www.airbnb.com/rooms/3982190,침대 1개 · 공용 욕실
4108463,https://www.airbnb.com/rooms/4108463,최대 인원 2명 · 원룸 · 침대 1개 · 욕실 1개
4110641,https://www.airbnb.com/rooms/4110641,N/A
3989931,https://www.airbnb.com/rooms/3989931,소파 베드 1개 · 공용 욕실
3995560,https://www.airbnb.com/rooms/3995560,더블 침대 1개 · 공용 욕실
4117442,https://www.airbnb.com/rooms/4117442,퀸사이즈 침대 1개 · 공용 욕실
4213231,https://www.airbnb.com/rooms/4213231,최대 인원 2명 · 원룸 · 침대 2개 · 욕실 1개
4128676,https://www.airbnb.com/rooms/4128676,최대 인원 2명 · 원룸 · 침대 1개 · 욕실 1개
4137154,https://www.airbnb.com/rooms/4137154,최대 인원 2명 · 원룸 · 침대 1개 · 욕실 1개
4011807,https://www.airbnb.com/rooms/4011807,최대 인원 3명 · 원룸 · 침대 2개 · 욕실 1개
4145974,https://www.airbnb.com/rooms/4145974,싱글 침대 1개 · 공용 욕실
4222243,https://www.airbnb.com/rooms/4222243,더블 침대 1개 · 공용 욕실
4225723,https://www.airbnb.com/rooms/4225723,최대 인원 4명 · 원룸 · 침대 1개 · 욕실 1개
4237859,https://www.airbnb.com/rooms/4237859,N/A
4035620,https://www.airbnb.com/rooms/4035620,최대 인원 2명 · 원룸 · 침대 1개 · 욕실 1개
4037243,https://www.airbnb.com/rooms/4037243,최대 인원 2명 · 원룸 · 침대 1개 · 욕실 1개
4250873,https://www.airbnb.com/rooms/4250873,최대 인원 2명 · 원룸 · 침대 1개 · 욕실 1개
4043383,https://www.airbnb.com/rooms/4043383,침대 3개 · 공용 욕실
4160882,https://www.airbnb.com/rooms/4160882,N/A
4045919,https://www.airbnb.com/rooms/4045919,최대 인원 2명 · 원룸 · 욕실 1개
4181043,https://www.airbnb.com/rooms/4181043,최대 인원 2명 · 원룸 · 침대 1개 · 욕실 1개
4266381,https://www.airbnb.com/rooms/4266381,최대 인원 2명 · 원룸 · 침대 2개 · 욕실 1개
4062561,https://www.airbnb.com/rooms/4062561,최대 인원 2명 · 원룸 · 침대 2개 · 욕실 1개
4198077,https://www.airbnb.com/rooms/4198077,침대 1개 · 공용 욕실
4323958,https://www.airbnb.com/rooms/4323958,최대 인원 2명 · 원룸 · 침대 1개 · 욕실 1개
4451287,https://www.airbnb.com/rooms/4451287,침대 1개 · 공용 욕실
4291515,https://www.airbnb.com/rooms/4291515,침대 1개 · 공용 욕실
4333496,https://www.airbnb.com/rooms/4333496,최대 인원 4명 · 원룸 · 침대 2개 · 욕실 1개
4336193,https://www.airbnb.com/rooms/4336193,최대 인원 2명 · 원룸 · 침대 1개 · 욕실 1개
4301554,https://www.airbnb.com/rooms/4301554,최대 인원 2명 · 원룸 · 침대 1개 · 욕실 1개
